Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
508,5486
509,5486
510,5486
511,5486
512,5486
513,5486
514,5486
515,5486
516,5486
517,5486
518,5486
519,5486
520,5486
521,5486
522,5486
523,5486
524,5486
525,5486
526,5486
527,5486
528,5486
529,5486
530,5486
531,5486
532,5486
533,5486
534,5486
535,5486
536,5486
537,5486
538,5486
539,5486
540,5486
541,5486
542,5486
543,5486
544,5486
545,5486
546,5486
547,5486
548,5486
549,5486
550,5486
551,5486
552,5486
553,5486
554,5486
555,5486
556,5486
557,5486
558,5486
559,5486
560,5486
561,5486
562,5486
563,5486
564,5486
565,5486
566,5486
567,5486
568,5486
569,5486
570,5486
571,5486
572,5486
573,5486
574,5486
575,5486
576,5486
577,5486
578,5486
579,5486
580,5486
581,5486
582,5486
583,5486
584,5486
585,5486
586,5486
587,5486
588,5486
589,5486
590,5486
591,5486
592,5486
593,5486
594,5486
595,5486
596,5486
597,5486
598,5486
599,5486
600,5486
601,5486
602,5486
603,5486
604,5486
605,5486
606,5486
607,5486
608,5486
609,5486
610,5486
611,5486
612,5486
613,5486
614,5486
615,5486
616,5486
617,5486
618,5486
619,5486
620,5486
621,5486
622,5486
623,5486
624,5486
625,5486
626,5486
627,5486
628,5486
629,5486
630,5486
631,5486
632,5486
633,5486
634,5486
635,5486
636,5486
637,5486
638,5486
639,5486
640,5486
641,5486
642,5486
643,5486
644,5486
645,5486
646,5486
647,5486
648,5486
649,5486
650,5486
651,5486
652,5486
653,5486
654,5486
655,5486
656,5486
657,5486
658,5486
659,5486
660,5486
661,5486
662,5486
663,5486
664,5486
665,5486
666,5486
667,5486
668,5486
669,5486
670,5486
671,5486
672,5486
673,5486
674,5486
675,5486
676,5486
677,5486
678,5486
679,5486
680,5486
681,5486
682,5486
683,5486
684,5486
685,5486
686,5486
687,5486
688,5486
689,5486
690,5486
691,5486
692,5486
693,5486
694,5486
695,5486
696,5486
697,5486
698,5486
699,5486
700,5486
701,5486
702,5486
703,5486
704,5486
705,5486
706,5486
707,5486
708,5486
709,5486
710,5486
711,5486
712,5486
713,5486
714,5486
715,5486
716,5486
717,5486
718,5486
719,5486
720,5486
721,5486
722,5486
723,5486
724,5486
725,5486
726,5486
727,5486
728,5486
729,5486
730,5486
731,5486
732,5486
733,5486
734,5486
735,5486
736,5486
737,5486
738,5486
739,5486
740,5486
741,5486
742,5486
743,5486
744,5486
745,5486
746,5486
747,5486
748,5486
749,5486
750,5486
751,5486
752,5486
753,5486
754,5486
755,5486
756,5486
757,5486
758,5486
759,5486
760,5486
761,5486
762,5486
763,5486
764,5486
765,5486
766,5486
767,5486
768,5486
769,5486
770,5486
771,5486
772,5486
773,5486
774,5486
775,5486
776,5486
777,5486
778,5486
779,5486
780,5486
781,5486
782,5486
783,5486
784,5486
785,5486
786,5486
787,5486
788,5486
789,5486
790,5486
791,5486
792,5486
793,5486
794,5486
795,5486
796,5486
797,5486
798,5486
799,5486
800,5486
801,5486
802,5486
803,5486
804,5486
805,5486
806,5486
807,5486
808,5486
809,5486
810,5486
811,5486
812,5486
813,5486
814,5486
815,5486
816,5486
817,5486
818,5486
819,5486
820,5486
821,5486
822,5486
823,5486
824,5486
825,5486
826,5486
827,5486
828,5486
829,5486
830,5486
831,5486
832,5486
833,5486
834,5486
835,5486
836,5486
837,5486
838,5486
839,5486
840,5486
841,5486
842,5486
843,5486
844,5486
845,5486
846,5486
847,5486
848,5486
849,5486
850,5486
851,5486
852,5486
853,5486
854,5486
855,5486
856,5486
857,5486
858,5486
859,5486
860,5486
861,5486
862,5486
863,5486
864,5486
865,5486
866,5486
867,5486
868,5486
869,5486
870,5486
871,5486
872,5486
873,5486
874,5486
875,5486
876,5486
877,5486
878,5486
879,5486
880,5486
881,5486
882,5486
883,5486
884,5486
885,5486
886,5486
887,5486
888,5486
889,5486
890,5486
891,5486
892,5486
893,5486
894,5486
895,5486
896,5486
897,5486
898,5486
899,5486
900,5486
901,5486
902,5486
903,5486
904,5486
905,5486
906,5486
907,5486
908,5486
909,5486
910,5486
911,5486
912,5486
913,5486
914,5486
915,5486
916,5486
917,5486
918,5486
919,5486
920,5486
921,5486
922,5486
923,5486
924,5486
925,5486
926,5486
927,5486
928,5486
929,5486
930,5486
931,5486
932,5486
933,5486
934,5486
935,5486
936,5486
937,5486
938,5486
939,5486
940,5486
941,5486
942,5486
943,5486
944,5486
945,5486
946,5486
947,5486
948,5486
949,5486
950,5486
951,5486
952,5486
953,5486
954,5486
955,5486
956,5486
957,5486
958,5486
959,5486
960,5486
961,5486
962,5486
963,5486
964,5486
965,5486
966,5486
967,5486
968,5486
969,5486
970,5486
971,5486
972,5486
973,5486
974,5486
975,5486
976,5486
977,5486
978,5486
979,5486
980,5486
981,5486
982,5486
983,5486
984,5486
985,5486
986,5486
987,5486
988,5486
989,5486
990,5486
991,5486
992,5486
993,5486
994,5486
995,5486
996,5486
997,5486
998,5486
999,5486
1000,5486
