Iteraciones (eje x),Media de la población i-ésima (Eje y)
500,584.2083333333334
501,589.3333333333334
502,453.8333333333333
503,298.4166666666667
504,614.0833333333334
505,385.5833333333333
506,429.9166666666667
507,601.7083333333334
508,596.2916666666666
509,619.5
510,532.0
511,530.8333333333334
512,242.5
513,453.0
514,496.0416666666667
515,601.375
516,622.5
517,598.0833333333334
518,534.4583333333334
519,478.9166666666667
520,619.2083333333334
521,542.4583333333334
522,520.2916666666666
523,352.0833333333333
524,434.875
525,574.4583333333334
526,606.8333333333334
527,477.75
528,467.25
529,222.45833333333334
530,507.0
531,637.0
532,451.2083333333333
533,174.54166666666666
534,530.125
535,507.2083333333333
536,417.9166666666667
537,401.25
538,425.9583333333333
539,501.5416666666667
540,548.625
541,291.9583333333333
542,550.125
543,522.625
544,159.25
545,555.5833333333334
546,410.2916666666667
547,149.875
548,216.375
549,562.1666666666666
550,157.20833333333334
551,307.5
552,343.0416666666667
553,527.5
554,399.375
555,513.9166666666666
556,616.4583333333334
557,596.2916666666666
558,598.0833333333334
559,529.875
560,606.8333333333334
561,522.4166666666666
562,344.2083333333333
563,497.0416666666667
564,242.16666666666666
565,443.2916666666667
566,217.45833333333334
567,548.625
568,583.9166666666666
569,601.7083333333334
570,637.0
571,589.625
572,485.0
573,276.9583333333333
574,583.625
575,594.4583333333334
576,583.5833333333334
577,529.5416666666666
578,637.0
579,608.6666666666666
580,637.0
581,550.4583333333334
582,389.1666666666667
583,573.0416666666666
584,606.8333333333334
585,463.5833333333333
586,244.625
587,346.6666666666667
588,582.125
589,566.125
590,566.9583333333334
591,571.5416666666666
592,583.9166666666666
593,562.5
594,551.2083333333334
595,512.75
596,527.75
597,536.7916666666666
598,624.625
599,449.4166666666667
600,242.5
601,561.0
602,291.9583333333333
603,583.9166666666666
604,511.5416666666667
605,468.375
606,471.9583333333333
607,589.875
608,543.2083333333334
609,318.5
610,535.9583333333334
611,581.625
612,529.5416666666666
613,576.0
614,490.125
615,431.7083333333333
616,413.9166666666667
617,153.79166666666666
618,380.625
619,134.33333333333334
620,531.125
621,423.5416666666667
622,442.9166666666667
623,408.0416666666667
624,330.6666666666667
625,478.5833333333333
626,269.0416666666667
627,553.4583333333334
628,529.0416666666666
629,253.04166666666666
630,637.0
631,513.3333333333334
632,511.5
633,185.79166666666666
634,314.875
635,596.2916666666666
636,543.2083333333334
637,325.5416666666667
638,509.7083333333333
639,615.5833333333334
640,543.2916666666666
641,566.4166666666666
642,637.0
643,637.0
644,589.0416666666666
645,380.4166666666667
646,550.9583333333334
647,637.0
648,583.9166666666666
649,504.2916666666667
650,167.79166666666666
651,429.4583333333333
652,278.5833333333333
653,231.41666666666666
654,498.3333333333333
655,465.0416666666667
656,467.0
657,511.2083333333333
658,520.7916666666666
659,516.0
660,537.7916666666666
661,527.25
662,601.4166666666666
663,606.8333333333334
664,467.2083333333333
665,380.4583333333333
666,614.0833333333334
667,567.9166666666666
668,504.2916666666667
669,215.95833333333334
670,527.2083333333334
671,558.0
672,493.75
673,283.875
674,510.25
675,448.75
676,520.2916666666666
677,311.25
678,510.25
679,566.125
680,307.625
681,624.625
682,589.3333333333334
683,478.9166666666667
684,637.0
685,601.7083333333334
686,530.5416666666666
687,444.8333333333333
688,539.5833333333334
689,522.9583333333334
690,357.0416666666667
691,224.95833333333334
692,500.3333333333333
693,198.0
694,355.8333333333333
695,458.0
696,552.4583333333334
697,542.2083333333334
698,388.4166666666667
699,213.83333333333334
700,501.5
701,478.9166666666667
702,629.75
703,617.375
704,500.6666666666667
705,516.9583333333334
706,492.5
707,193.79166666666666
708,392.875
709,543.2083333333334
710,583.9166666666666
711,570.5833333333334
712,584.2083333333334
713,601.7083333333334
714,576.6666666666666
715,583.9166666666666
716,596.2916666666666
717,583.9166666666666
718,543.5
719,364.4166666666667
720,570.25
721,637.0
722,583.9166666666666
723,295.5833333333333
724,530.8333333333334
725,549.6666666666666
726,573.375
727,530.8333333333334
728,576.6666666666666
729,510.25
730,637.0
731,583.9166666666666
732,601.7083333333334
733,543.2083333333334
734,523.875
735,503.2916666666667
736,487.9583333333333
737,553.75
738,238.875
739,242.5
740,566.125
741,586.25
742,593.5
743,497.0833333333333
744,598.0833333333334
745,468.375
746,576.6666666666666
747,228.29166666666666
748,488.0
749,240.16666666666666
750,451.5833333333333
751,421.5416666666667
752,459.25
753,478.5833333333333
754,513.0416666666666
755,617.375
756,614.0833333333334
757,527.2083333333334
758,498.875
759,542.2083333333334
760,589.875
761,557.375
762,532.625
763,580.2916666666666
764,562.0416666666666
765,260.0
766,522.0833333333334
767,493.375
768,438.2083333333333
769,536.25
770,551.9583333333334
771,592.6666666666666
772,537.3333333333334
773,622.8333333333334
774,548.3333333333334
775,387.0416666666667
776,550.125
777,504.8333333333333
778,598.0833333333334
779,619.2083333333334
780,378.625
781,610.4583333333334
782,583.9166666666666
783,548.625
784,311.25
785,552.25
786,258.1666666666667
787,615.875
788,596.2916666666666
789,637.0
790,601.7083333333334
791,637.0
792,608.6666666666666
793,601.7083333333334
794,637.0
795,541.4166666666666
796,564.3333333333334
797,497.2083333333333
798,302.4583333333333
799,185.125
800,162.54166666666666
801,574.5416666666666
802,589.875
803,525.4166666666666
804,561.0
805,576.9583333333334
806,111.29166666666667
807,262.9583333333333
808,510.25
809,476.125
810,592.9583333333334
811,522.0833333333334
812,205.08333333333334
813,566.125
814,576.6666666666666
815,523.875
816,498.5
817,566.125
818,589.875
819,566.4166666666666
820,507.1666666666667
821,596.2916666666666
822,601.7083333333334
823,606.8333333333334
824,537.75
825,555.5416666666666
826,534.6666666666666
827,597.7916666666666
828,281.5
829,237.08333333333334
830,337.9166666666667
831,614.0833333333334
832,628.8333333333334
833,637.0
834,629.75
835,606.8333333333334
836,571.5416666666666
837,552.25
838,319.6666666666667
839,120.29166666666667
840,221.0
841,539.75
842,541.875
843,388.0833333333333
844,445.75
845,371.3333333333333
846,350.3333333333333
847,140.20833333333334
848,457.1666666666667
849,560.2083333333334
850,548.625
851,411.6666666666667
852,309.75
853,561.0
854,629.75
855,637.0
856,537.75
857,593.5
858,578.5
859,603.2083333333334
860,606.8333333333334
861,488.2916666666667
862,265.4166666666667
863,530.8333333333334
864,637.0
865,541.375
866,596.2916666666666
867,624.625
868,472.625
869,552.8333333333334
870,436.375
871,637.0
872,504.2916666666667
873,560.0416666666666
874,497.5
875,433.2083333333333
876,637.0
877,566.125
878,567.9166666666666
879,249.41666666666666
880,581.125
881,561.0
882,530.5
883,250.91666666666666
884,477.75
885,546.8333333333334
886,578.7916666666666
887,453.875
888,550.4583333333334
889,256.6666666666667
890,566.4166666666666
891,571.25
892,433.5
893,178.58333333333334
894,320.125
895,307.75
896,484.0416666666667
897,265.4166666666667
898,483.2083333333333
899,323.75
900,485.875
901,587.2083333333334
902,513.875
903,548.0
904,518.6666666666666
905,526.9166666666666
906,203.58333333333334
907,295.5833333333333
908,596.2916666666666
909,571.8333333333334
910,529.0416666666666
911,561.0
912,427.7916666666667
913,637.0
914,561.0
915,575.1666666666666
916,527.5416666666666
917,286.0
918,596.2916666666666
919,424.9583333333333
920,466.6666666666667
921,574.7083333333334
922,401.5416666666667
923,529.3333333333334
924,272.6666666666667
925,578.7916666666666
926,479.2083333333333
927,465.375
928,221.375
929,484.3333333333333
930,478.9166666666667
931,530.8333333333334
932,576.6666666666666
933,169.79166666666666
934,434.125
935,544.7083333333334
936,566.125
937,385.0833333333333
938,208.70833333333334
939,509.4166666666667
940,551.9583333333334
941,470.25
942,471.0833333333333
943,377.6666666666667
944,458.25
945,403.5416666666667
946,187.58333333333334
947,293.125
948,155.625
949,552.4583333333334
950,571.5416666666666
951,594.4583333333334
952,571.8333333333334
953,629.75
954,637.0
955,578.7916666666666
956,318.5
957,506.2083333333333
958,545.0833333333334
959,335.4166666666667
960,242.83333333333334
961,148.375
962,382.0
963,516.375
964,542.875
965,279.5833333333333
966,527.2083333333334
967,610.4583333333334
968,563.3333333333334
969,501.75
970,449.2083333333333
971,533.2083333333334
972,567.9583333333334
973,469.0
974,256.6666666666667
975,470.8333333333333
976,557.375
977,467.0
978,637.0
979,619.2083333333334
980,601.7083333333334
981,426.5833333333333
982,479.5
983,500.9583333333333
984,594.4583333333334
985,582.125
986,513.0416666666666
987,527.2083333333334
988,261.7916666666667
989,443.0
990,367.7916666666667
991,392.5
992,521.5
993,357.2083333333333
994,570.7916666666666
995,565.1666666666666
996,413.9166666666667
997,532.625
998,401.625
999,606.8333333333334
1000,584.5
